Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
76687-8,,Gagandeep,Regular,FALSE,76687,Regular,8,1,0,1205,B6-12' EM,LTLED-SL 80/20-800-90-30-SO-12-W-120-DP-1-CA(36)-B1(BSL310LP),18.02.2019,20.4,Machine Shop Started,Note-DO NOT SHIP BEFORE 2/15/19,,,,FALSE,,A - Regular,1,2,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.34,0:18:34,10.2,602.5,2,20.40,1205.00,- ,Machine Shop Started,0,2,TRUE,FALSE,,,LTLED-SL 80/20-800-90-30-SO-12-W-120-DP-1-CA(36)-B1(BSL310LP),LTLED,
76687-9,,Gagandeep,Regular,FALSE,76687,Regular,9,1,0,1300,B7-12',LTLED-SL 80/20-800-90-30-SO-12-W-120-DP-1-CA(36)-DS(1),18.02.2019,18.19,Machine Shop Started,Note-DO NOT SHIP BEFORE 2/15/19,,,,FALSE,,A - Regular,1,2,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.303166667,0:16:33,9.095,650,2,18.19,1300.00,- ,Machine Shop Started,0,2,TRUE,FALSE,,,LTLED-SL 80/20-800-90-30-SO-12-W-120-DP-1-CA(36)-DS(1),LTLED,
76687-10,,Gagandeep,Regular,FALSE,76687,Regular,10,1,0,1200,B8-12',LTLED-SL 80/20-800-90-30-SO-12-W-120-DP-1-CA(36),18.02.2019,16.46,Machine Shop Started,Note-DO NOT SHIP BEFORE 2/15/19,,,,FALSE,,A - Regular,1,2,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.274333333,0:14:59,8.23,600,2,16.46,1200.00,- ,Machine Shop Started,0,2,TRUE,FALSE,,,LTLED-SL 80/20-800-90-30-SO-12-W-120-DP-1-CA(36),LTLED,
76687-11,,Gagandeep,Regular,FALSE,76687,Regular,11,3,0,1500,D-4',CLKLED-750-90-30-SO-4-W-120-DP-1-ST,18.02.2019,15,Machine Shop Started,Note-DO NOT SHIP BEFORE 2/15/19,,,,FALSE,,A - Regular,1,3,3,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.25,0:13:39,5,500,3,15.00,1500.00,- ,Machine Shop Started,0,3,TRUE,FALSE,,,CLKLED-750-90-30-SO-4-W-120-DP-1-ST,CLKLED,
76687-12,,Gagandeep,Regular,FALSE,76687,Regular,12,9,0,6525,D1-4',CLKLED-750-90-30-SO-4-W-120-DP-1-ST-DS(1),18.02.2019,45,Machine Shop Started,Note-DO NOT SHIP BEFORE 2/15/19,,,,FALSE,,A - Regular,1,9,9,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.75,0:40:57,5,725,9,45.00,6525.00,- ,Machine Shop Started,0,9,TRUE,FALSE,,,CLKLED-750-90-30-SO-4-W-120-DP-1-ST-DS(1),CLKLED,
76687-13,,Gagandeep,Regular,FALSE,76687,Regular,13,2,0,2610,D2-8',CLKLED-750-90-30-SO-8-W-120-DP-1-ST-DS(1),18.02.2019,20,Machine Shop Started,Note-DO NOT SHIP BEFORE 2/15/19,,,,FALSE,,A - Regular,1,2,4,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.333333333,0:18:12,10,1305,2,20.00,2610.00,- ,Machine Shop Started,0,2,TRUE,FALSE,,,CLKLED-750-90-30-SO-8-W-120-DP-1-ST-DS(1),CLKLED,
78500-1,,Rohan,Regular,FALSE,78500,Regular,1,5,0,4000,F1-8'-27TH FL,SCDI-750-500-80-30-BW-FL-8-W-120-DP-1-CA(36),15.02.2019,50,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,5,10,,,,NO,Scheduled/Released,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.833333333,0:45:30,10,800,5,50.00,4000.00,- ,Scheduled/Released,0,5,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-8-W-120-DP-1-CA(36),SCDI,
78500-2,,Rohan,Regular,FALSE,78500,Regular,2,2,0,2000,F1-10'-27TH FL,SCDI-750-500-80-30-BW-FL-10'-W-120-DP-1-CA(36),15.02.2019,24.6,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,2,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.41,0:22:23,12.3,1000,2,24.60,2000.00,- ,Scheduled/Released,0,2,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-10'-W-120-DP-1-CA(36),SCDI,
78500-3,,Rohan,Regular,FALSE,78500,Regular,3,2,0,3600,F1-18'-27TH FL,SCDI-750-500-80-30-BW-FL-18'-W-120-DP-1-CA(36),15.02.2019,44,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,4,12,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.733333333,0:40:02,11,900,4,44.00,3600.00,- ,Scheduled/Released,0,4,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-18'-W-120-DP-1-CA(36),SCDI,
78500-4,,Rohan,Regular,FALSE,78500,Regular,4,1,0,2000,F1-20'-27TH FL,SCDI-750-500-80-30-BW-FL-20'-W-120-DP-1-CA(36),15.02.2019,22,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,2,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.366666667,0:20:01,11,1000,2,22.00,2000.00,- ,Scheduled/Released,0,2,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-20'-W-120-DP-1-CA(36),SCDI,
78500-5,,Rohan,Regular,FALSE,78500,Regular,5,2,0,920,F7-6'-27TH FL,MBWLED-600-80-30-S-6-W-UNV-DP-1,15.02.2019,12.8,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.213333333,0:11:39,6.4,460,2,12.80,920.00,- ,Scheduled/Released,0,2,FALSE,FALSE,,,MBWLED-600-80-30-S-6-W-UNV-DP-1,MBWLED,
78500-6,,Rohan,Regular,FALSE,78500,Regular,6,1,0,600,F1-6'-28TH FL,SCDI-750-500-80-30-BW-FL-6'-W-120-DP-1-CA(36),15.02.2019,10,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,1,2,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,600,1,10.00,600.00,- ,Scheduled/Released,0,1,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-6'-W-120-DP-1-CA(36),SCDI,
78500-7,,Rohan,Regular,FALSE,78500,Regular,7,2,0,1600,F1-8'-28TH FL,SCDI-750-500-80-30-BW-FL-8'-W-120-DP-1-CA(36),15.02.2019,20,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.333333333,0:18:12,10,800,2,20.00,1600.00,- ,Scheduled/Released,0,2,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-8'-W-120-DP-1-CA(36),SCDI,
78500-8,,Rohan,Regular,FALSE,78500,Regular,8,1,0,900,F1-9'-28TH FL,SCDI-750-500-80-30-BW-FL-9'-W-120-DP-1-CA(36),15.02.2019,12.3,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.205,0:11:12,12.3,900,1,12.30,900.00,- ,Scheduled/Released,0,1,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-9'-W-120-DP-1-CA(36),SCDI,
78500-9,,Rohan,Regular,FALSE,78500,Regular,9,5,0,5000,F1-10'-28TH FL,SCDI-750-500-80-30-BW-FL-10'-W-120-DP-1-CA(36),15.02.2019,61.5,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,5,20,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,1.025,0:55:58,12.3,1000,5,61.50,5000.00,- ,Scheduled/Released,0,5,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-10'-W-120-DP-1-CA(36),SCDI,
78500-10,,Rohan,Regular,FALSE,78500,Regular,10,1,0,1200,F1-12'-28TH FL,SCDI-750-500-80-30-BW-FL-12'-W-120-DP-1-CA(36),15.02.2019,12.6,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.21,0:11:28,6.3,600,2,12.60,1200.00,- ,Scheduled/Released,0,2,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-12'-W-120-DP-1-CA(36),SCDI,
78500-11,,Rohan,Regular,FALSE,78500,Regular,11,2,0,3978,F5-12'-28TH FL,BMRLED-750-80-30-FL-12'-W-UNV-DP-1-TG9,15.02.2019,17.4,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,4,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.29,0:15:50,4.35,994.5,4,17.40,3978.00,- ,Scheduled/Released,0,4,FALSE,FALSE,,,BMRLED-750-80-30-FL-12'-W-UNV-DP-1-TG9,BMRLED,
78500-12,,Rohan,Regular,FALSE,78500,Regular,12,1,0,460,F7-6'-28TH FL,MBWLED-600-80-30-S-6'-W-UNV-DP-1,15.02.2019,6.4,Scheduled/Released,MUST SHIP BY 2/18/2019,,,,FALSE,,A - Regular,1,1,2,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.106666667,0:05:49,6.4,460,1,6.40,460.00,- ,Scheduled/Released,0,1,FALSE,FALSE,,,MBWLED-600-80-30-S-6'-W-UNV-DP-1,MBWLED,
79240-1,,Rohan,Regular,FALSE,79240,Regular,1,6,0,1650,A2,DIALED-22-3000-90-35-VL-W-120-DP-1-ST,06.02.2019,16.8,Machine Shop Started,,,,,FALSE,,A - Regular,10,6,6,,,,NO,Machine Shop Started,Material,,,1,2,,0,FALSE,0,0.28,0:16:48,2.8,275,6,16.80,1650.00,04.02.2019,Machine Shop Started,0,6,FALSE,FALSE,,,DIALED-22-3000-90-35-VL-W-120-DP-1-ST,DIALED,
79240-2,,Rohan,Regular,FALSE,79240,Regular,2,1,0,520,A2EM,DIALED-22-3000-90-35-VL-W-120-DP-1-ST-B1(BSL310LP),06.02.2019,6.3,Scheduled/Released,,,,,FALSE,,A - Regular,10,1,1,,,,NO,Scheduled/Released,Material,,,1,2,,0,FALSE,0,0.105,0:06:18,6.3,520,1,6.30,520.00,- ,Scheduled/Released,0,1,#N/A,#N/A,#N/A,#N/A,DIALED-22-3000-90-35-VL-W-120-DP-1-ST-B1(BSL310LP),DIALED,
78596-1,,George,Regular,FALSE,78596,High Priority,1,2,0,2034.02,L2-10',SCDI-750-500-80-30-BW-FL-10'-W-347-DP-1-CA(36),15.02.2019,24.6,Scheduled/Released,,,,,FALSE,,A - Regular,4,2,8,,,,NO,Scheduled/Released,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.41,0:22:23,12.3,1017.01,2,24.60,2034.02,- ,Scheduled/Released,0,2,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-10'-W-347-DP-1-CA(36),SCDI,
78596-2,,George,Regular,FALSE,78596,High Priority,2,21,0,16027.41,L4A-8',SLLED-SL 100/0-1500-80-30-NO-8'-W-347-DP-1-CA(120),15.02.2019,153.3,Scheduled/Released,,,,,FALSE,,A - Regular,4,21,84,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,2.555,2:19:30,7.3,763.21,21,153.30,16027.41,- ,Scheduled/Released,0,21,FALSE,FALSE,,,SLLED-SL 100/0-1500-80-30-NO-8'-W-347-DP-1-CA(120),SLLED,
78596-3,,George,Regular,FALSE,78596,High Priority,3,7,0,5342.47,L4B-8',SLLED-SL 25/75-800-80-30-VL-8'-W-347-DP-1-CA(120),15.02.2019,53.2,Scheduled/Released,,,,,FALSE,,A - Regular,4,7,14,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.886666667,0:48:25,7.6,763.21,7,53.20,5342.47,- ,Scheduled/Released,0,7,FALSE,FALSE,,,SLLED-SL 25/75-800-80-30-VL-8'-W-347-DP-1-CA(120),SLLED,
78596-4,,George,Regular,FALSE,78596,High Priority,4,3,0,2289.63,L2-8',SCDI-750-500-80-30-BW-FL-8'-W-347-DP-1-CA(36),15.02.2019,29.7,Scheduled/Released,,,,,FALSE,,A - Regular,4,3,6,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.495,0:27:02,9.9,763.21,3,29.70,2289.63,- ,Scheduled/Released,0,3,FALSE,FALSE,,,SCDI-750-500-80-30-BW-FL-8'-W-347-DP-1-CA(36),SCDI,
78710-1,,George,Regular,FALSE,78710,Regular,1,2,0,3080,A-2X6,SCDI-300-300-80-40-SO-0.5M-2X6-W-UNV-DP-1-CA(36),06.02.2019,68,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,C - Small,12,2,4,,Picked - Complete,Picked - Complete,OK,Machine Shop Started,,,,1,1,Partial Order,0,FALSE,0,1.133333333,1:01:53,34,1540,2,68.00,3080.00,- ,Machine Shop Started,0,2,TRUE,TRUE,Ready,,SCDI-300-300-80-40-SO-0.5M-2X6-W-UNV-DP-1-CA(36),SCDI,
78710-2,,George,Regular,FALSE,78710,Regular,2,3,0,1854,A1-6',SCDI-300-300-80-40-SO-0.5M-6'-W-UNV-DP-1-CA(36),06.02.2019,30.6,Machine Shop Finished,,Picked - Complete,,,FALSE,,C - Small,12,3,6,,,,OK,Machine Shop Finished -Ready,,04.02.2019,,1,1,Partial Order,0,FALSE,0,0.51,0:27:51,10.2,618,3,30.60,1854.00,04.02.2019,Machine Shop Finished,0,3,TRUE,TRUE,,Done,SCDI-300-300-80-40-SO-0.5M-6'-W-UNV-DP-1-CA(36),SCDI,
78710-3,,George,Regular,FALSE,78710,Regular,3,1,0,1600,B-4X4,SCDI-300-300-80-40-SO-0.5M-4X4-W-UNV-DP-1-CA(36),06.02.2019,30.2,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,C - Small,12,1,2,,Picked - Complete,Picked - Complete,OK,Machine Shop Started,,,,0,1,Partial Order,0,FALSE,0,0.503333333,0:27:29,30.2,1600,1,30.20,1600.00,- ,Machine Shop Started,0,1,TRUE,TRUE,Ready,,SCDI-300-300-80-40-SO-0.5M-4X4-W-UNV-DP-1-CA(36),SCDI,
79163-1,,George,Regular,FALSE,79163,High Priority,1,1,0,252,L2-4',SCR-500-80-30-FL-4'-W-UNV-DP-1-DF,21.02.2019,3,Machine Shop Started,,,,,FALSE,,C - Small,12,1,1,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.05,0:02:44,3,252,1,3.00,252.00,- ,Machine Shop Started,0,1,#N/A,#N/A,#N/A,#N/A,SCR-500-80-30-FL-4'-W-UNV-DP-1-DF,SCR,
79163-2,,George,Regular,FALSE,79163,High Priority,2,5,0,1890,L3-4',SCWDI-300-400-80-30-SO-0.5M-4'-W-UNV-DP-1,21.02.2019,33.5,Machine Shop Started,,,,,FALSE,,C - Small,12,5,10,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.558333333,0:30:29,6.7,378,5,33.50,1890.00,- ,Machine Shop Started,0,5,#N/A,#N/A,#N/A,#N/A,SCWDI-300-400-80-30-SO-0.5M-4'-W-UNV-DP-1,SCWDI,
79163-3,,George,Regular,FALSE,79163,High Priority,3,1,0,405,L3A-6',SCWD-300-80-30-FL-6'-W-UNV-DP-1,21.02.2019,6.2,Machine Shop Started,,,,,FALSE,,C - Small,12,1,1,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.103333333,0:05:39,6.2,405,1,6.20,405.00,- ,Machine Shop Started,0,1,#N/A,#N/A,#N/A,#N/A,SCWD-300-80-30-FL-6'-W-UNV-DP-1,SCWD,
75164-1,,George,Regular,FALSE,75164,High Priority,1,3,0,9706.5,L1-30',SLLED-SL 0/100-800-80-35-PL-30-W-347-DP-1-CA(36)+SM,01.02.2019,78,Wiring Started,,,23.01.2019,31.01.2019,FALSE,,A - Regular,12,9,36,Picked - Complete,Picked - Complete,Picked - Complete,NO,Wiring Issue,Material,01.02.2019,,1,#REF!,Complete,Wrong info. In SD,FALSE,Wrong info. In SD,1.3,1:10:59,8.666666667,1078.5,9,78.00,9706.50,01.02.2019,Wiring Started,0,9,TRUE,TRUE,,Done,SLLED-SL 0/100-800-80-35-PL-30-W-347-DP-1-CA(36)+SM,SLLED,Order Flagged
75164-2,,George,Regular,FALSE,75164,High Priority,2,2,0,696.6,L2 4',BMWDLED-400-80-35-SO-4-W-UNV-DP-1,01.02.2019,8.4,Wiring Started,,,23.01.2019,31.01.2019,TRUE,,A - Regular,12,2,2,Picked - Complete,Picked - Complete,Picked - Complete,NO,Wiring Issue,Material,01.02.2019,,0,#REF!,Complete,Others,TRUE,,0.14,0:07:39,4.2,348.3,2,8.40,696.60,01.02.2019,Wiring Started,0,2,TRUE,TRUE,,Done,BMWDLED-400-80-35-SO-4-W-UNV-DP-1,BMWDLED,Order Flagged
75164-3,,George,Regular,FALSE,75164,High Priority,3,1,0,1044.9,L2 12',BMWDLED-400-80-35-SO-12-W-UNV-DP-1,01.02.2019,9.2,Wiring Started,,,23.01.2019,31.01.2019,TRUE,,A - Regular,12,1,3,Picked - Complete,Picked - Complete,Picked - Complete,NO,Wiring Issue,Material,01.02.2019,,0,#REF!,Complete,Others,TRUE,,0.153333333,0:08:22,9.2,1044.9,1,9.20,1044.90,01.02.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMWDLED-400-80-35-SO-12-W-UNV-DP-1,BMWDLED,Order Flagged
75738-1,,George,Regular,FALSE,75738,Regular,1,9,0,2851.2,LI04-4',BMRLED-500-80-35-ASO-4-W-120-DP-1-D,04.02.2019,27,Machine Shop Finished,,,27.01.2019,03.02.2019,TRUE,,A - Regular,12,9,9,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,04.02.2019,,1,#REF!,Complete,Wrong info. In SD,TRUE,,0.45,0:24:34,3,316.8,9,27.00,2851.20,04.02.2019,Machine Shop Finished,0,9,TRUE,FALSE,,Done,BMRLED-500-80-35-ASO-4-W-120-DP-1-D,BMRLED,
75738-2,,George,Regular,FALSE,75738,Regular,2,9,0,2673,LI05-2',BMRLED-500-80-35-ASO-2-W-120-DP-1-D,04.02.2019,27,Machine Shop Finished,,,27.01.2019,03.02.2019,TRUE,,A - Regular,12,9,9,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,04.02.2019,,0,#REF!,Complete,Wrong info. In SD,TRUE,,0.45,0:24:34,3,297,9,27.00,2673.00,04.02.2019,Machine Shop Finished,0,9,TRUE,FALSE,,Done,BMRLED-500-80-35-ASO-2-W-120-DP-1-D,BMRLED,
78933-1,,Rajithan,Regular,FALSE,78933,Regular,1,20,0,4500,2X2,DIALED-22-4000-80-35-VL-W-UNV-DP-1-TG9,07.02.2019,56,Machine Shop Started,,,,,FALSE,,A - Regular,10,20,20,,,,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,0.933333333,0:56:00,2.8,225,20,56.00,4500.00,- ,Machine Shop Started,0,20,FALSE,FALSE,,,DIALED-22-4000-80-35-VL-W-UNV-DP-1-TG9,DIALED,
59584-10,,Gagandeep,Regular,FALSE,59584,High Priority,10,1,0,3945,"F4-16'2""X45'9""'-L SHAPE","SCRPAT-OPR-90(1)-300-80-35-FL-61'11""-NL-W-UNV-DP-1+E(3)-D",06.02.2019,57,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,A - Regular,1,7,7,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.95,0:51:52,8.142857143,563.5714286,7,57.00,3945.00,- ,Machine Shop Started,0,7,TRUE,TRUE,Ready,,"SCRPAT-OPR-90(1)-300-80-35-FL-61'11""-NL-W-UNV-DP-1+E(3)-D",SCRPAT,
59584-12,,Gagandeep,Regular,FALSE,59584,High Priority,12,1,0,14010,"F4-12'10""X67'4-5/8""X145'9 3/4""","SCRPAT-OPR-90(2)-300-80-35-FL-226'3/8""-NL-W-UNV-DP-1+E(2)-D",06.02.2019,211,Machine Shop Started,,Picked - Complete,27.01.2019,,TRUE,,A - Regular,1,21,21,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,Missing parts in BOM,TRUE,,3.516666667,3:12:01,10.04761905,667.1428571,21,211.00,14010.00,- ,Machine Shop Started,0,21,TRUE,TRUE,Ready,,"SCRPAT-OPR-90(2)-300-80-35-FL-226'3/8""-NL-W-UNV-DP-1+E(2)-D",SCRPAT,
59584-66,,Gagandeep,Regular,FALSE,59584,High Priority,66,1,0,2325,"F4-16'2""X18'7""-L SHAPE","SCRPAT-OPR-90(1)-300-80-35-FL-34'9""-NL-W-UNV-DP-1+E(2)-D",06.02.2019,36,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,A - Regular,1,5,5,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.6,0:32:46,7.2,465,5,36.00,2325.00,- ,Machine Shop Started,0,5,TRUE,TRUE,Ready,,"SCRPAT-OPR-90(1)-300-80-35-FL-34'9""-NL-W-UNV-DP-1+E(2)-D",SCRPAT,
59584-67,,Gagandeep,Regular,FALSE,59584,High Priority,67,1,0,13395,"F4-57'6-3/4""X31'4""X29'1""X65'2""X28'9-1/2",SCRPAT-OPR-90(4)-300-80-35-FL-211'11 1/4-NL-W-UNV-DP-1+E(7)-D,06.02.2019,330,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,A - Regular,1,22,22,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,5.5,5:00:18,15,608.8636364,22,330.00,13395.00,- ,Machine Shop Started,0,22,TRUE,TRUE,Ready,,SCRPAT-OPR-90(4)-300-80-35-FL-211'11 1/4-NL-W-UNV-DP-1+E(7)-D,SCRPAT,
78812-1,,Rohan,Regular,FALSE,78812,Regular,1,1,0,355,A-2X4,DIALED-24-3100-90-30-VL-W-120-DP-1-ST-FW(6),06.02.2019,3.5,Machine Shop Started,,,,01.02.2019,FALSE,,A - Regular,10,1,1,Picked - Complete,,,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,0.058333333,0:03:30,3.5,355,1,3.50,355.00,04.02.2019,Machine Shop Started,0,1,FALSE,FALSE,,Done,DIALED-24-3100-90-30-VL-W-120-DP-1-ST-FW(6),DIALED,Order Flagged
78812-2,,Rohan,Regular,FALSE,78812,Regular,2,3,0,765,A2-2X2,DIALED-22-3000-90-30-VL-W-120-DP-1-ST-FW(6),06.02.2019,8.7,Machine Shop Started,,,,01.02.2019,FALSE,,A - Regular,10,3,3,Picked - Complete,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.145,0:08:42,2.9,255,3,8.70,765.00,04.02.2019,Machine Shop Started,0,3,FALSE,FALSE,,Done,DIALED-22-3000-90-30-VL-W-120-DP-1-ST-FW(6),DIALED,Order Flagged
78812-3,,Rohan,Regular,FALSE,78812,Regular,3,1,0,255,A3-2X2,DIALED-22-3000-90-30-VL-W-120-DP-1-ST-FW(6),06.02.2019,2.9,Machine Shop Started,,,,01.02.2019,FALSE,,A - Regular,10,1,1,Picked - Complete,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.048333333,0:02:54,2.9,255,1,2.90,255.00,04.02.2019,Machine Shop Started,0,1,FALSE,FALSE,,Done,DIALED-22-3000-90-30-VL-W-120-DP-1-ST-FW(6),DIALED,Order Flagged
78812-4,,Rohan,Regular,FALSE,78812,Regular,4,2,0,1000,B1-4',LTLED-SL 80/20-800-90-30-SO-4'-W-120-DP-1-CA(36),06.02.2019,10.8,Machine Shop Finished,,Picked - Complete,03.02.2019,01.02.2019,FALSE,,A - Regular,12,2,2,Picked - Complete,,Picked - Complete,NO,Machine Shop Finished - Incomplete,+Cartridge,04.02.2019,,1,1,Partial Order,0,FALSE,0,0.18,0:09:50,5.4,500,2,10.80,1000.00,04.02.2019,Machine Shop Finished,0,2,TRUE,TRUE,,Done,LTLED-SL 80/20-800-90-30-SO-4'-W-120-DP-1-CA(36),LTLED,Order Flagged
78812-5,,Rohan,Regular,FALSE,78812,Regular,5,9,0,4500,B2-4',LTLED-SL 80/20-800-90-30-SO-4'-W-120-DP-1-CA(36),06.02.2019,48.6,Machine Shop Finished,,Picked - Complete,03.02.2019,01.02.2019,FALSE,,A - Regular,12,9,9,Picked - Complete,,Picked - Complete,NO,Machine Shop Finished - Incomplete,+Cartridge,04.02.2019,,0,1,Partial Order,0,FALSE,0,0.81,0:44:14,5.4,500,9,48.60,4500.00,04.02.2019,Machine Shop Finished,0,9,TRUE,TRUE,,Done,LTLED-SL 80/20-800-90-30-SO-4'-W-120-DP-1-CA(36),LTLED,Order Flagged
78812-6,,Rohan,Regular,FALSE,78812,Regular,6,5,0,3500,B2-4' EM,LTLED-SL 80/20-800-90-30-SO-4'-W-120-DP-1-CA(36)-B1(BSL310LP),06.02.2019,46.5,Machine Shop Finished,,Picked - Complete,03.02.2019,01.02.2019,FALSE,,A - Regular,12,5,5,Picked - Complete,,Picked - Complete,NO,Machine Shop Finished - Incomplete,+Cartridge,04.02.2019,,0,1,Partial Order,0,FALSE,0,0.775,0:42:19,9.3,700,5,46.50,3500.00,04.02.2019,Machine Shop Finished,0,5,TRUE,TRUE,,Done,LTLED-SL 80/20-800-90-30-SO-4'-W-120-DP-1-CA(36)-B1(BSL310LP),LTLED,Order Flagged
78812-7,,Rohan,Regular,FALSE,78812,Regular,7,10,0,10000,B4-8',LTLED-SL 80/20-800-90-30-SO-8'-W-120-DP-1-CA(36)-DS(1),06.02.2019,136,Machine Shop Finished,,Picked - Complete,03.02.2019,01.02.2019,FALSE,,A - Regular,12,10,20,Picked - Complete,,Picked - Complete,NO,Machine Shop Finished - Incomplete,+Cartridge,04.02.2019,,0,1,Partial Order,Others,FALSE,Others,2.266666667,2:03:46,13.6,1000,10,136.00,10000.00,04.02.2019,Machine Shop Finished,0,10,TRUE,TRUE,,Done,LTLED-SL 80/20-800-90-30-SO-8'-W-120-DP-1-CA(36)-DS(1),LTLED,Order Flagged
